date	timestamp	cooling degrees	solar radiation	weekday	dehumidification	occupancy	chilledWater-TonDays
3/14/14	1394755200000	0	173.8784722	4	0	1	2.865668383
3/15/14	1394841600000	0.118333333	126.0520833	5	0	0.5	1.71387124
3/16/14	1394928000000	0	203.125	6	0	0.4	1.617537256
3/17/14	1395014400000	0	174.7083333	0	0	0.4	2.031611698
3/18/14	1395100800000	0	211.7222222	1	0	0.4	2.059298166
3/19/14	1395187200000	0	155.7881944	2	0	0.4	2.120581895
3/20/14	1395273600000	0	133.65625	3	0	0.4	2.160970731
3/21/14	1395360000000	0	142.1284722	4	0	0.4	2.726258153
3/22/14	1395446400000	0.124027778	144.8159722	5	0	0.4	2.105664295
3/23/14	1395532800000	0	133.3645833	6	0	0.4	2.061776789
3/24/14	1395619200000	0	232.8993056	0	0	0.975	2.198628384
3/25/14	1395705600000	0	189.7638889	1	0	1	3.113989077
3/26/14	1395792000000	0	67.625	2	0	1	2.358936945
3/27/14	1395878400000	0	229.2604167	3	0	1	3.749625501
3/28/14	1395964800000	0.273402778	103.0138889	4	0	1	5.201588953
3/29/14	1396051200000	0	87.53125	5	0	0.5	2.215174279
3/30/14	1396137600000	0	32.52083333	6	0	0.5	2.480539017
3/31/14	1396224000000	0	45.00347222	0	0	1	4.82521651
4/1/14	1396310400000	0	247.8506944	1	0	1	5.177791704
4/2/14	1396396800000	0	172.8993056	2	0	1	5.266406575
4/3/14	1396483200000	0.002256944	251.5520833	3	0	1	4.947766562
4/4/14	1396569600000	0	177.2256944	4	0	1	5.149588228
4/5/14	1396656000000	0	128.2395833	5	0	0.5	5.16417684
4/6/14	1396742400000	0.471180556	264.8993056	6	0	0.5	2.253468008
4/7/14	1396828800000	1.148055556	149.9027778	0	0	1	5.353608934
4/8/14	1396915200000	1.980451389	100.3923611	1	0.000161568	1	7.487073722
4/9/14	1397001600000	0.337465278	215.1493056	2	0	1	7.137726078
4/10/14	1397088000000	0.952638889	268.6458333	3	0	1	6.796007493
4/11/14	1397174400000	3.139583333	106.40625	4	0	1	7.169828177
4/12/14	1397260800000	3.621840278	266.9618056	5	0	0.5	7.630010203
4/13/14	1397347200000	1.496284722	112.1736111	6	0	0.5	3.913337253
4/14/14	1397433600000	6.538715278	182.1006944	0	4.76E-05	1	48.81926059
4/15/14	1397520000000	4.362534722	80.51736111	1	0.001179969	1	24.48121776
4/16/14	1397606400000	0	280.5729167	2	0	1	5.298389066
4/17/14	1397692800000	0	264.7326389	3	0	1	4.915747326
4/18/14	1397779200000	0	131.3611111	4	0	1	4.79063725
4/19/14	1397865600000	1.230625	281.6388889	5	0	0.5	4.558697241
4/20/14	1397952000000	0	290.09375	6	0	0.5	2.842409322
4/21/14	1398038400000	3.036805556	276.0590278	0	0	1	11.1748923
4/22/14	1398124800000	4.344861111	211.8854167	1	0	1	37.65399272
4/23/14	1398211200000	0.132986111	64.95833333	2	0	1	5.937008788
4/24/14	1398297600000	0.285173611	297.9166667	3	0	1	4.800792458
4/25/14	1398384000000	1.492291667	266.4861111	4	0	1	6.695554297
4/26/14	1398470400000	0	44.95486111	5	0	0.5	3.484979549
4/27/14	1398556800000	0	64.93055556	6	0	0.5	3.632659617
4/28/14	1398643200000	0.108611111	165.4131944	0	0	1	4.771902194
4/29/14	1398729600000	0	73.82986111	1	0	1	3.462853867
5/2/14	1398988800000	3.773888889	218.1701389	4	4.31E-06	1	26.41925313
5/3/14	1399075200000	3.772395833	174.3819444	5	0	0.5	10.32760592
5/4/14	1399161600000	1.544895833	192.3854167	6	0	0.5	7.865193907
5/5/14	1399248000000	2.177395833	212.6284722	0	0	1	34.14534504
5/6/14	1399334400000	1.764236111	217.2048611	1	0	1	23.94780038
5/7/14	1399420800000	3.485625	308.1701389	2	0	1	42.61020719
5/8/14	1399507200000	3.345590278	274.9583333	3	0	1	37.07386346
5/9/14	1399593600000	1.255590278	36.02083333	4	0	1	10.04835335
5/10/14	1399680000000	8.254479167	152.0659722	5	0.002230106	0.5	36.50651318
5/11/14	1399766400000	9.233784722	311.2534722	6	0.000305339	0.5	34.40990549
5/12/14	1399852800000	11.32079861	287.9722222	0	8.70E-06	1	122.8197799
5/13/14	1399939200000	0.022777778	117.09375	1	0	1	12.79468352
5/14/14	1400025600000	2.396354167	249.5868056	2	0	1	28.47343442
5/15/14	1400112000000	8.448541667	178.4166667	3	0.001854402	1	80.8530512
5/16/14	1400198400000	7.896006944	93.45833333	4	0.002809224	1	71.90067634
5/17/14	1400284800000	7.884131944	254.7604167	5	0.001553219	0.5	15.25418051
5/18/14	1400371200000	3.500138889	217.5451389	6	0	0.5	14.762181
5/19/14	1400457600000	2.578368056	206.1527778	0	0	0.5	32.81971946
5/20/14	1400544000000	4.530555556	281.8854167	1	0	0.5	37.53165514
5/21/14	1400630400000	4.370104167	320.9861111	2	0	0.5	36.85443374
5/22/14	1400716800000	2.027326389	142.8159722	3	3.76E-05	0.5	16.66313545
5/23/14	1400803200000	1.232534722	97.72222222	4	1.64E-05	0.5	10.98526642
5/24/14	1400889600000	2.159930556	220.28125	5	0	0.5	9.882728327
5/25/14	1400976000000	3.530555556	197.6111111	6	4.14E-05	0.5	10.69067471
5/26/14	1401062400000	8.021319444	161.9444444	0	0.000497947	0.2	34.31699775
5/27/14	1401148800000	4.117465278	125.2326389	1	0.000329692	0.4875	26.72072011
5/28/14	1401235200000	0	39.67361111	2	0	0.5	6.987059069
5/29/14	1401321600000	1.787013889	321.9895833	3	0	0.5	16.07932277
5/30/14	1401408000000	3.863854167	262.9861111	4	6.76E-06	0.5	29.23773303
5/31/14	1401494400000	1.860208333	293.9548611	5	0	0.5	5.552727433
6/1/14	1401580800000	5.7571875	328.8229167	6	0	0.5	7.886845249
6/2/14	1401667200000	9.732048611	331.2777778	0	0	0.5	57.65713053
6/3/14	1401753600000	8.647708333	328.6909722	1	0.000268875	0.5	63.71787829
6/4/14	1401840000000	3.6659375	115.2916667	2	0.00030412	0.5	19.2115938
6/5/14	1401926400000	3.300902778	36.42708333	3	0.001543704	0.5	18.37081537
6/6/14	1402012800000	6.698680556	248.5138889	4	0.000367934	0.5	29.90309806
6/7/14	1402099200000	10.52496528	307.8055556	5	0.000149008	0.5	15.72440485
6/8/14	1402185600000	12.77229167	269.9166667	6	0.000385501	0.5	28.40869538
6/9/14	1402272000000	10.279375	173.15625	0	0.000595992	0.5	82.99412029
6/10/14	1402358400000	8.534756944	165.8958333	1	0.002933474	0.5	79.15339924
6/11/14	1402444800000	5.003333333	288.0625	2	1.25E-05	0.5	43.20956092
6/12/14	1402531200000	5.229652778	152.4305556	3	0.000729169	0.5	31.8089951
6/13/14	1402617600000	4.429375	48.64236111	4	0.00211946	0.5	26.23719987
6/14/14	1402704000000	6.708368056	146.0798611	5	0.002235184	0.5	10.14357092
6/15/14	1402790400000	8.433680556	330.4236111	6	4.05E-05	0.5	13.86593739
6/16/14	1402876800000	9.193229167	338.0451389	0	0	0.5	75.93413013
6/17/14	1402963200000	11.73993056	277.9618056	1	0.003333064	0.5	104.5976003
6/18/14	1403049600000	13.65368056	301.5138889	2	0.003352491	0.5	110.804895
6/19/14	1403136000000	11.87923611	260.3298611	3	0.00123274	0.5	85.79080252
6/20/14	1403222400000	7.785451389	345.5173611	4	0	0.5	68.71777867
6/21/14	1403308800000	6.994930556	302.6805556	5	0	0.5	13.95058406
6/22/14	1403395200000	7.6903125	290.0868056	6	0	0.5	18.65088886
6/23/14	1403481600000	9.306979167	332.0763889	0	4.51E-05	0.5	93.67859726
6/24/14	1403568000000	10.38899306	283.3229167	1	0.000504111	0.5	91.47102358
6/25/14	1403654400000	13.04114583	301.1145833	2	0.00374969	0.5	120.6893943
6/26/14	1403740800000	9.376631944	146.5902778	3	0.004491456	0.5	86.02143724
6/27/14	1403827200000	8.699270833	343.4965278	4	0.000233459	0.5	69.68562381
6/28/14	1403913600000	11.41545139	338.5277778	5	0.000130931	0.5	21.53753184
6/29/14	1404000000000	12.41934028	328.1458333	6	0.000370554	0.5	31.57073858
7/2/14	1404259200000	15.6603125	266.9583333	2	0.006868924	0.5	156.5832016
7/3/14	1404345600000	15.99902778	243.1666667	3	0.007333898	0.5	155.1616996
7/4/14	1404432000000	8.740347222	55.0625	4	0.004864801	0.5	80.05104951
7/5/14	1404518400000	9.05375	321.1284722	5	0.000452456	0.5	20.50232204
7/6/14	1404604800000	12.38479167	330.6041667	6	0.000243747	0.5	26.51377161
7/7/14	1404691200000	13.1109375	248.4027778	0	0.004068164	0.5	127.7968209
7/8/14	1404777600000	15.02454861	264.3298611	1	0.005461354	0.5	137.8780014
7/9/14	1404864000000	14.98288194	304.7916667	2	0.004158988	0.5	133.4277087
7/10/14	1404950400000	12.38291667	269.1736111	3	0.001167234	0.5	105.8229763
7/11/14	1405036800000	10.48079861	309.2569444	4	0.000487594	0.5	77.63787828
7/12/14	1405123200000	12.46989583	318	5	0.001587055	0.5	27.39991863
7/13/14	1405209600000	13.02166667	293.8472222	6	0.002569871	0.5	39.57808805
7/14/14	1405296000000	13.29899306	153.9791667	0	0.006791763	0.5	158.0369361
7/15/14	1405382400000	13.85295139	196.3888889	1	0.008446883	0.5	151.5840191
7/16/14	1405468800000	11.51229167	67.46875	2	0.007444576	0.5	104.0681885
7/17/14	1405555200000	11.19149306	258.3645833	3	0.001731337	0.5	93.78907098
7/18/14	1405641600000	10.93288194	285.1493056	4	0.000698421	0.5	95.94091769
7/19/14	1405728000000	9.611354167	176.3159722	5	0.002253716	0.5	15.33659247
7/20/14	1405814400000	8.845625	209.7986111	6	0.001046252	0.5	17.73248163
7/21/14	1405900800000	9.129131944	294.8611111	0	0.001990369	0.5	98.77518633
7/22/14	1405987200000	14.05482639	269.6805556	1	0.004160298	0.5	128.5636708
7/23/14	1406073600000	15.2790625	290.2465278	2	0.006072465	0.5	144.9763482
7/24/14	1406160000000	10.58666667	151.5451389	3	0.00411035	0.5	90.78058163
7/25/14	1406246400000	10.78208333	297.65625	4	0.000574837	0.5	86.74065981
7/26/14	1406332800000	11.62194444	260.3159722	5	0.001738554	0.5	25.60171376
7/27/14	1406419200000	10.5084375	107.1840278	6	0.005616544	0.5	31.17124009
7/28/14	1406505600000	12.37826389	205.9027778	0	0.005969114	0.5	119.8489746
7/29/14	1406592000000	9.614756944	259.2604167	1	0.001173656	0.5	80.88264125
7/30/14	1406678400000	9.994652778	281.1006944	2	0.000428981	0.5	74.00959266
7/31/14	1406764800000	10.90680556	264.2083333	3	0.001279923	0.5	85.87521489
8/1/14	1406851200000	12.02138889	220.8819444	4	0.003811123	0.5	100.2007686
8/2/14	1406937600000	8.290486111	100.1388889	5	0.002838245	0.5	9.970185882
8/3/14	1407024000000	7.596423611	184.7152778	6	0.002397691	0.5	12.65865518
8/4/14	1407110400000	12.19600694	259.4548611	0	0.004063716	0.5	111.6871272
8/5/14	1407196800000	14.01833333	243.4444444	1	0.004583119	0.5	113.9588591
8/6/14	1407283200000	12.08368056	203.4201389	2	0.002333842	0.5	85.48070203
8/7/14	1407369600000	8.812256944	211.46875	3	0.000397051	0.5	59.28443244
8/8/14	1407456000000	10.00506944	281.3506944	4	0.000281005	0.5	59.28736571
8/9/14	1407542400000	11.34225694	276.15625	5	0.000916784	0.5	28.25001522
8/10/14	1407628800000	11.9640625	256.2916667	6	0.000682278	0.5	29.91805155
8/11/14	1407715200000	12.39378472	252.9826389	0	0.001779121	0.5	87.04855081
8/12/14	1407801600000	11.79628472	223.0763889	1	0.00227729	0.5	80.56917186
8/13/14	1407888000000	7.561388889	32.45486111	2	0.004150674	0.5	59.50148486
8/14/14	1407974400000	7.689756944	272.7916667	3	0.000797563	0.5	39.77366237
8/15/14	1408060800000	6.547361111	201.8888889	4	0.000123791	0.5	36.40767384
8/16/14	1408147200000	8.7503125	239.4027778	5	5.24E-05	0.5	19.64578256
8/17/14	1408233600000	9.876701389	195.5972222	6	0.001515816	0.5	24.78612118
8/18/14	1408320000000	8.184756944	256.3055556	0	8.22E-05	0.5	62.52692776
8/19/14	1408406400000	7.664027778	279.9444444	1	3.29E-05	0.5	61.89148457
8/20/14	1408492800000	8.6225	277.3229167	2	0.000806103	0.5	76.8767907
8/21/14	1408579200000	7.834479167	196.7569444	3	0.002407398	0.5	71.88623442
8/22/14	1408665600000	7.529201389	139.7048611	4	0.002611266	0.5	57.65125407
8/23/14	1408752000000	7.251631944	187.7083333	5	0.00113082	0.5	15.89239915
8/24/14	1408838400000	9.78375	267.5381944	6	0.000417666	0.5	24.99464464
8/25/14	1408924800000	12.0465625	257.8993056	0	0.002110118	0.5	104.0734858
8/26/14	1409011200000	13.00694444	242.3020833	1	0.003230391	0.5	110.027562
8/27/14	1409097600000	13.50663194	231.9305556	2	0.004448434	0.5	133.4520132
8/28/14	1409184000000	10.67548611	216.5972222	3	0.001775377	0.5	85.03282127
8/29/14	1409270400000	6.509236111	245.4513889	4	0.00012582	0.5	65.15526801
8/30/14	1409356800000	8.357743056	252.8368056	5	0.000790303	0.5	47.23879942
9/2/14	1409616000000	14.69486111	188.6631944	1	0.007721624	0.9625	158.9458322
9/3/14	1409702400000	12.50871528	230.8090278	2	0.003190264	1	116.3229224
9/4/14	1409788800000	12.34506944	241.8854167	3	0.00138757	1	118.3930839
9/5/14	1409875200000	13.82503472	230.09375	4	0.004674052	1	142.57002
9/6/14	1409961600000	14.34538194	198.21875	5	0.007256046	0.5	110.6268018
9/7/14	1410048000000	8.481388889	244.5625	6	0.001350163	0.5	53.37615026
9/8/14	1410134400000	6.626979167	228.5659722	0	9.95E-05	1	76.4211085
9/9/14	1410220800000	6.446215278	188.8506944	1	0.00039301	1	57.23496914
9/10/14	1410307200000	5.979166667	139.4027778	2	0.001789039	1	56.78227154
9/11/14	1410393600000	9.6240625	104.5555556	3	0.003698903	1	86.77332108
9/12/14	1410480000000	5.633854167	237.7152778	4	0.000145154	1	45.51814317
9/13/14	1410566400000	3.085555556	105.3541667	5	0.00026304	0.5	24.81565351
9/14/14	1410652800000	2.584618056	237.7604167	6	7.00E-05	0.5	15.28762831
9/15/14	1410739200000	2.672569444	196.8229167	0	0	1	24.10384326
9/16/14	1410825600000	3.582847222	83.65972222	1	0.000120481	1	17.61461318
9/17/14	1410912000000	4.834340278	221.3472222	2	1.00E-06	1	36.34846538
9/18/14	1410998400000	5.043888889	193.3541667	3	0	1	43.6305122
9/19/14	1411084800000	0.426458333	212.75	4	0	1	9.257832391
9/20/14	1411171200000	4.774583333	165.0798611	5	4.43E-05	0.5	23.49535105
9/21/14	1411257600000	10.12506944	126.4201389	6	0.00435907	0.5	62.90059154
9/22/14	1411344000000	6.625416667	195.4861111	0	0.001346688	1	53.75837556
9/23/14	1411430400000	3.7965625	206.2465278	1	0	1	36.52116264
9/24/14	1411516800000	3.521319444	185.3819444	2	0	1	36.63485607
9/25/14	1411603200000	2.572986111	68.48611111	3	0	1	21.3875844
9/26/14	1411689600000	5.084965278	193.7326389	4	6.93E-06	1	51.39379237
9/27/14	1411776000000	9.385034722	193.3715278	5	0.000618068	0.5	59.48082595
9/28/14	1411862400000	11.10392361	190.9270833	6	0.002210442	0.5	76.98027503
9/29/14	1411948800000	6.851180556	121.1319444	0	0.00181816	1	74.16515006
9/30/14	1412035200000	1.646145833	22.83680556	1	0.000281068	1	14.93369772
10/1/14	1412121600000	1.964826389	18.44097222	2	0.000611827	1	13.81454259
10/2/14	1412208000000	0.914652778	37.01736111	3	0.000102672	1	22.46696125
10/3/14	1412294400000	0.448055556	69.41319444	4	0	1	22.50038133
10/4/14	1412380800000	2.763715278	48.97569444	5	0.001467298	0.5	23.48260151
10/5/14	1412467200000	1.727708333	184.8020833	6	0.000154856	0.5	11.53846976
10/6/14	1412553600000	2.938784722	177.1909722	0	0	1	30.08214771
10/7/14	1412640000000	6.567256944	108.3333333	1	0.000977059	1	54.94825315
10/8/14	1412726400000	7.668506944	141.8402778	2	0.001225733	1	58.44570824
10/9/14	1412812800000	2.705520833	169.3402778	3	0	1	15.9133769
10/10/14	1412899200000	1.5503125	166.59375	4	0	1	9.936464276
10/11/14	1412985600000	0	32.57986111	5	0	0.5	2.845617706
10/12/14	1413072000000	1.031736111	167.7847222	6	0	0.5	3.40722392
10/13/14	1413158400000	2.436006944	75.53125	0	0	0.6	10.23445826
10/14/14	1413244800000	8.136875	118.3888889	1	0.002346456	0.983333333	53.18149969
10/15/14	1413331200000	9.929375	120.0173611	2	0.004128935	1	94.95574967
10/16/14	1413417600000	8.755972222	27.38541667	3	0.005223763	1	102.6104477
10/17/14	1413504000000	6.379131944	127.4583333	4	0.001269376	1	53.12251991
10/18/14	1413590400000	5.378159722	99.94444444	5	0.001056068	0.5	14.85124462
10/19/14	1413676800000	0.209305556	92.39583333	6	0	0.5	4.112889404
10/20/14	1413763200000	0.349270833	149.8541667	0	0	1	6.499182868
10/21/14	1413849600000	2.041979167	64.89583333	1	0.000133339	1	15.25219373
10/22/14	1413936000000	0.051666667	21.78819444	2	0	1	5.309190225
10/23/14	1414022400000	0.052361111	26.69444444	3	0	1	4.64660441
10/24/14	1414108800000	0.005034722	42.83680556	4	0	1	3.780628931
10/25/14	1414195200000	2.336215278	140.8402778	5	0	0.5	5.985763021
10/26/14	1414281600000	0.707638889	99.02777778	6	0	0.5	2.96728969
10/27/14	1414368000000	1.391423611	141.2847222	0	0	1	9.610776786
10/28/14	1414454400000	1.641284722	113.9583333	1	0	1	12.98810736
10/29/14	1414540800000	3.567569444	86.19791667	2	0.000734519	1	34.34568112
10/30/14	1414627200000	0.478333333	93.65972222	3	0	1	5.671504351
11/2/14	1414886400000	0	11.77083333	6	0	0.5	2.399407353
11/3/14	1414972800000	0	136.9131944	0	0	1	2.34721073
11/4/14	1415059200000	1.214895833	76.71180556	1	0	1	5.395623518
11/5/14	1415145600000	2.486423611	61.40972222	2	0	1	7.433190527
11/6/14	1415232000000	0	14.05208333	3	0	1	4.215206756
11/7/14	1415318400000	0	52.88194444	4	0	1	2.545859565
11/8/14	1415404800000	0	124.0972222	5	0	0.5	4.820622323
11/9/14	1415491200000	0.153784722	86.23611111	6	0	0.5	2.639857947
11/10/14	1415577600000	0.693576389	110.6631944	0	0	1	3.454801123
11/11/14	1415664000000	1.907569444	98.98611111	1	0	1	4.765304156
11/12/14	1415750400000	1.243298611	52.36805556	2	0.000115525	1	5.19877523
11/13/14	1415836800000	0	107.40625	3	0	1	4.267616089
11/14/14	1415923200000	0	91.45833333	4	0	1	3.411066314
11/15/14	1416009600000	0	116.1840278	5	0	0.5	2.261861351
11/16/14	1416096000000	0	54.80208333	6	0	0.5	2.198573202
11/17/14	1416182400000	0	11.04513889	0	0	1	3.223346128
11/18/14	1416268800000	0	103.84375	1	0	1	3.33012268
11/19/14	1416355200000	0	108.8819444	2	0	1	2.48809246
11/20/14	1416441600000	0	104.6875	3	0	1	3.232922233
11/21/14	1416528000000	0	97.88541667	4	0	1	2.566660315
11/22/14	1416614400000	0	81.60763889	5	0	0.5	1.687990747
11/23/14	1416700800000	0.690451389	77.90625	6	0	0.5	2.210602203
11/24/14	1416787200000	3.856805556	29.86805556	0	0.00137722	1	4.858154339
11/25/14	1416873600000	2.575555556	37.80555556	1	0.00016788	1	4.562264564
11/26/14	1416960000000	0	6.052083333	2	0	1	3.008386659
11/27/14	1417046400000	0	49.89930556	3	0	0.2	2.588235011
11/28/14	1417132800000	0	52.89930556	4	0	0.2	2.436869046
11/29/14	1417219200000	0	91.73958333	5	0	0.2	1.845187389
11/30/14	1417305600000	0.362569444	80.41666667	6	0	0.2	2.085331173
12/1/14	1417392000000	1.165243056	75.94097222	0	0	0.966666667	3.693784775
12/2/14	1417478400000	0	25.15277778	1	0	1	3.334689448
12/3/14	1417564800000	0	17.54861111	2	0	1	4.206781769
12/4/14	1417651200000	0	84.99652778	3	0	1	4.17334699
12/5/14	1417737600000	0	75.14236111	4	0	1	4.418167029
12/6/14	1417824000000	0	10.70138889	5	0	0.5	2.906515088
12/7/14	1417910400000	0	57.35069444	6	0	0.5	2.808666713
12/8/14	1417996800000	0	17.40277778	0	0	1	3.827000079
12/9/14	1418083200000	0	3.527777778	1	0	1	4.348959082
12/10/14	1418169600000	0	13.63194444	2	0	1	5.102032237
12/11/14	1418256000000	0	24.44791667	3	0	1	4.69117858
12/12/14	1418342400000	0	45.29861111	4	0	1	3.806150168
12/13/14	1418428800000	0	54.70833333	5	0	0.5	1.99586354
12/14/14	1418515200000	0	79.72569444	6	0	0.5	2.480184322
12/15/14	1418601600000	0	83.25694444	0	0	1	4.183424582
12/16/14	1418688000000	0	13.77430556	1	0	1	4.540819523
12/17/14	1418774400000	0	26.65972222	2	0	1	4.78731478
12/18/14	1418860800000	0	46.34027778	3	0	0.2	4.027440663
12/19/14	1418947200000	0	26.87152778	4	0	0.2	2.615535925
12/20/14	1419033600000	0	36.68115942	5	0	0.2	1.462032447
2/3/15	1422921600000	0	52.11666667	1	0	1	1.934474543
2/4/15	1423008000000	0	86.625	2	0	1	3.310009431
2/5/15	1423094400000	0	45.70138889	3	0	1	2.999252524
2/6/15	1423180800000	0	109.2847222	4	0	1	2.064923403
2/7/15	1423267200000	0	43.52083333	5	0	0.5	1.854635831
2/8/15	1423353600000	0	20.62847222	6	0	0.5	1.904876804
2/9/15	1423440000000	0	36.90277778	0	0	1	1.586105373
2/10/15	1423526400000	0	79.27083333	1	0	1	1.80224358
2/11/15	1423612800000	0	97.97569444	2	0	1	2.23140009
2/12/15	1423699200000	0	42.97569444	3	0	1	3.145277717
2/13/15	1423785600000	0	152.0416667	4	0	1	2.81442389
2/14/15	1423872000000	0	79.14930556	5	0	0.5	2.338279563
2/15/15	1423958400000	0	83.9375	6	0	0.5	1.741692023
2/16/15	1424044800000	0	160.1597222	0	0	0.6	2.019863854
2/17/15	1424131200000	0	82.07986111	1	0	0.983333333	2.335249885
2/18/15	1424217600000	0	91.08333333	2	0	1	2.877035684
2/19/15	1424304000000	0	107.6284722	3	0	1	2.686018581
2/20/15	1424390400000	0	161.2326389	4	0	1	2.058631635
2/21/15	1424476800000	0	106.1736111	5	0	0.5	2.387331607
2/22/15	1424563200000	0	90.52430556	6	0	0.5	2.576368696
2/23/15	1424649600000	0	116.09375	0	0	1	2.983685331
2/24/15	1424736000000	0	142.7708333	1	0	1	2.668843335
2/25/15	1424822400000	0	169.3645833	2	0	1	2.521392222
2/26/15	1424908800000	0	60.59027778	3	0	1	2.678547733
2/27/15	1424995200000	0	171.4166667	4	0	1	2.714780036
2/28/15	1425081600000	0	181.4305556	5	0	0.5	2.106253689
3/1/15	1425168000000	0	80.58680556	6	0	0.5	2.091219377
3/2/15	1425254400000	0	131.5486111	0	0	1	3.064863659
3/3/15	1425340800000	0	141.9722222	1	0	1	3.939248129
3/4/15	1425427200000	0	71.46875	2	0	1	5.055911496
3/5/15	1425513600000	0	29.17361111	3	0	1	4.30956695
3/6/15	1425600000000	0	195.3576389	4	0	1	3.487975373
3/7/15	1425686400000	0	191.8229167	5	0	0.5	2.625074509
3/8/15	1425772800000	0	121.807971	6	0	0.5	2.652257538
3/9/15	1425859200000	0	189.9201389	0	0	1	4.600521634
3/10/15	1425945600000	0.027326389	140.5486111	1	0	1	4.839406856
3/11/15	1426032000000	0.718506944	197.15625	2	0	1	5.124357862
3/12/15	1426118400000	0	208.9548611	3	0	1	4.856941524
3/13/15	1426204800000	0	178.7013889	4	0	1	4.154581395
3/14/15	1426291200000	0	19.80902778	5	0	0.4	2.282406671
3/15/15	1426377600000	0	67.80902778	6	0	0.4	2.094736088
3/16/15	1426464000000	0	192	0	0	0.4	3.617788381
3/17/15	1426550400000	0	86.00694444	1	0	0.4	3.677329205
3/18/15	1426636800000	0	213.8611111	2	0	0.4	2.838062542
3/19/15	1426723200000	0	225.3333333	3	0	0.4	3.398823626
3/20/15	1426809600000	0	90.56944444	4	0	0.4	3.004127429
3/21/15	1426896000000	0	103.3263889	5	0	0.4	2.457712047
3/22/15	1426982400000	0	230.6215278	6	0	0.495833333	2.096303145
3/23/15	1427068800000	0	236.0520833	0	0	1	3.114257072
3/24/15	1427155200000	0	227.1527778	1	0	1	4.177505831
3/25/15	1427241600000	0	225.9097222	2	0	1	4.981587896
3/26/15	1427328000000	0.066145833	85.89583333	3	0	1	5.275733758
3/27/15	1427414400000	0	36.95833333	4	0	1	3.51679953
3/28/15	1427500800000	0	52.65972222	5	0	0.5	2.496312732
3/29/15	1427587200000	0	256.4479167	6	0	0.5	2.420225283
3/30/15	1427673600000	0	59.68055556	0	0	1	3.016099746
3/31/15	1427760000000	0	203.4861111	1	0	1	4.445485601
4/1/15	1427846400000	0	262.8715278	2	0	1	3.99019528
4/2/15	1427932800000	0.894722222	180.6145833	3	0	1	5.136269623
4/3/15	1428019200000	1.033472222	68.33333333	4	0	1	5.346341686
4/4/15	1428105600000	0	210.5833333	5	0	0.5	2.921289318
4/5/15	1428192000000	0	202.3506944	6	0	0.5	2.738588017
4/6/15	1428278400000	0	210.9444444	0	0	1	3.876169902
4/7/15	1428364800000	0	54.40972222	1	0	1	4.595440879
4/8/15	1428451200000	0	126.28125	2	0	1	4.289890707
4/9/15	1428537600000	0	41.89930556	3	0	1	2.703722605
4/10/15	1428624000000	0.262430556	68.90277778	4	0	1	3.375646868
4/11/15	1428710400000	0.288541667	265.3784722	5	0	0.5	2.512964404
4/12/15	1428796800000	2.900798611	278.875	6	0	0.5	2.500341732
4/13/15	1428883200000	4.142673611	279.1631944	0	0	1	5.519217016
4/14/15	1428969600000	3.993298611	137.6284722	1	0	1	6.109619462
4/15/15	1429056000000	2.962361111	289.8576389	2	0	1	6.623893065
4/16/15	1429142400000	0.882256944	279.1076389	3	0	1	9.016893618
4/17/15	1429228800000	2.270069444	68.73611111	4	0	1	8.547308447
4/18/15	1429315200000	0.906423611	259.9548611	5	0	0.5	3.801841126
4/19/15	1429401600000	0	281.1354167	6	0	0.5	3.412873656
4/20/15	1429488000000	0	36.73263889	0	0	1	4.361221704
4/21/15	1429574400000	2.919479167	179.8645833	1	0.000390699	1	8.890088704
4/22/15	1429660800000	3.167395833	266.0277778	2	0	1	11.30553024
4/23/15	1429747200000	0	185.3715278	3	0	1	5.283836967
4/24/15	1429833600000	0	287.8784722	4	0	1	5.30768322
4/25/15	1429920000000	0.156319444	249.59375	5	0	0.5	3.562852052
4/26/15	1430006400000	0.3065625	146.9444444	6	0	0.5	3.939182341
4/27/15	1430092800000	0.339791667	131.1284722	0	0	1	6.404532907
4/28/15	1430179200000	1.436041667	238.6388889	1	0	1	6.689291902
4/29/15	1430265600000	0.213680556	226.4236111	2	0	1	7.232054758
4/30/15	1430352000000	0.555208333	228.7083333	3	0	1	15.90639893
5/1/15	1430438400000	0	182.6284722	4	0	1	7.755860417
5/2/15	1430524800000	0.282118056	296.1076389	5	0	0.5	11.35742641
5/3/15	1430611200000	3.5171875	261.0625	6	0	0.5	25.84277728
5/4/15	1430697600000	8.871284722	276.2951389	0	0	1	99.09330627
5/5/15	1430784000000	7.735034722	166.8263889	1	0.000157753	1	65.56933017
5/6/15	1430870400000	7.155243056	283.8472222	2	0	1	71.12477569
5/7/15	1430956800000	9.51	319.71875	3	0	1	96.10797318
5/8/15	1431043200000	3.680347222	303.8541667	4	0	1	39.10184631
5/9/15	1431129600000	4.275173611	256.1944444	5	0.000530913	0.5	39.23388464
5/10/15	1431216000000	12.47704861	297.1597222	6	0.002848538	0.5	97.83668792
5/11/15	1431302400000	7.006770833	246.7152778	0	0.002014257	1	96.62400444
5/12/15	1431388800000	7.268784722	214.9375	1	0.001023	1	96.04559577
5/13/15	1431475200000	3.981875	314.7881944	2	0	1	43.76484786
5/14/15	1431561600000	4.054652778	333.0173611	3	0	1	48.92187881
5/15/15	1431648000000	5.31375	234.3020833	4	0	1	56.37135383
